source,target,pair_index
CEPDR,AS11,7
CEPDR,AS2,7
CEPDR,AS3,7
CEPDR,AS4,7
CEPDR,AS5,7
CEPDR,AS6,7
CEPDR,AS7,7
CEPDR,AS8,7
CEPDR,AS9,7
CEPDR,ASHL,6
CEPDR,ASHL,7
CEPDR,ASHR,6
CEPDR,ASHR,7
CEPDR,ASKL,6
CEPDR,ASKL,7
CEPDR,ASKR,6
CEPDR,ASKR,7
CEPDR,AVAL,5
CEPDR,AVAL,6
CEPDR,AVAL,7
CEPDR,AVAR,5
CEPDR,AVAR,6
CEPDR,AVAR,7
CEPDR,AVBL,5
CEPDR,AVBL,7
CEPDR,AVBL,8
CEPDR,AVBR,5
CEPDR,AVBR,7
CEPDR,AVBR,8
CEPDR,AVDL,7
CEPDR,AVDR,7
CEPDR,AVEL,5
CEPDR,AVEL,7
CEPDR,AVER,5
CEPDR,AVER,7
CEPDR,AVFL,7
CEPDR,AVFR,7
CEPDR,AVHL,6
CEPDR,AVHR,6
CEPDR,AVKL,6
CEPDR,AVKL,7
CEPDR,AVKL,8
CEPDR,AVKR,6
CEPDR,AVKR,7
CEPDR,AVKR,8
CEPDR,AVM,5
CEPDR,BDUL,5
CEPDR,BDUR,5
CEPDR,CEPDL,7
CEPDR,CEPDR,7
CEPDR,CEPVL,7
CEPDR,CEPVR,7
CEPDR,DA1,5
CEPDR,DA1,7
CEPDR,DA2,5
CEPDR,DA2,7
CEPDR,DA3,5
CEPDR,DA3,7
CEPDR,DA4,5
CEPDR,DA4,7
CEPDR,DA5,5
CEPDR,DA5,7
CEPDR,DA6,5
CEPDR,DA6,7
CEPDR,DA7,5
CEPDR,DA7,7
CEPDR,DA8,5
CEPDR,DA8,7
CEPDR,DA9,5
CEPDR,DA9,6
CEPDR,DA9,7
CEPDR,DB1,5
CEPDR,DB1,6
CEPDR,DB1,7
CEPDR,DB2,5
CEPDR,DB2,6
CEPDR,DB2,7
CEPDR,DB3,5
CEPDR,DB3,6
CEPDR,DB3,7
CEPDR,DB4,5
CEPDR,DB4,6
CEPDR,DB4,7
CEPDR,DB5,5
CEPDR,DB5,6
CEPDR,DB5,7
CEPDR,DB6,5
CEPDR,DB6,6
CEPDR,DB6,7
CEPDR,DB7,5
CEPDR,DB7,6
CEPDR,DB7,7
CEPDR,DD1,7
CEPDR,DD2,7
CEPDR,DD3,7
CEPDR,DD4,7
CEPDR,DD5,7
CEPDR,DD6,7
CEPDR,DVB,7
CEPDR,FLPL,5
CEPDR,FLPR,5
CEPDR,I1L,5
CEPDR,I1R,5
CEPDR,I2L,8
CEPDR,I2R,8
CEPDR,I3,8
CEPDR,I5,5
CEPDR,IL1DL,7
CEPDR,IL1DR,7
CEPDR,IL1L,7
CEPDR,IL1R,7
CEPDR,IL1VL,7
CEPDR,IL1VR,7
CEPDR,M1,8
CEPDR,OLLL,8
CEPDR,OLLR,8
CEPDR,OLQDL,6
CEPDR,OLQDR,6
CEPDR,OLQVL,6
CEPDR,OLQVR,6
CEPDR,PDB,5
CEPDR,PDB,6
CEPDR,PDEL,6
CEPDR,PDER,6
CEPDR,PHAL,7
CEPDR,PHAR,7
CEPDR,PLML,5
CEPDR,PLML,8
CEPDR,PLMR,5
CEPDR,PLMR,8
CEPDR,PVDL,5
CEPDR,PVDL,7
CEPDR,PVDR,5
CEPDR,PVDR,7
CEPDR,PVM,6
CEPDR,PVM,7
CEPDR,PVM,8
CEPDR,PVNL,5
CEPDR,PVNL,7
CEPDR,PVNR,5
CEPDR,PVNR,7
CEPDR,PVR,5
CEPDR,PVWL,5
CEPDR,PVWR,5
CEPDR,RIAL,6
CEPDR,RIAR,6
CEPDR,RICL,7
CEPDR,RICR,7
CEPDR,RID,5
CEPDR,RIGL,5
CEPDR,RIGL,6
CEPDR,RIGL,7
CEPDR,RIGR,5
CEPDR,RIGR,6
CEPDR,RIGR,7
CEPDR,RIML,5
CEPDR,RIML,6
CEPDR,RIMR,5
CEPDR,RIMR,6
CEPDR,RIPL,5
CEPDR,RIPR,5
CEPDR,RIS,5
CEPDR,RIS,7
CEPDR,RIVL,5
CEPDR,RIVR,5
CEPDR,RMFL,5
CEPDR,RMFL,6
CEPDR,RMFR,5
CEPDR,RMFR,6
CEPDR,RMHL,8
CEPDR,RMHR,8
CEPDR,SABD,7
CEPDR,SABVL,7
CEPDR,SABVR,7
CEPDR,SIADL,6
CEPDR,SIADL,7
CEPDR,SIADR,6
CEPDR,SIADR,7
CEPDR,SIAVL,6
CEPDR,SIAVL,7
CEPDR,SIAVR,6
CEPDR,SIAVR,7
CEPDR,SMDDL,5
CEPDR,SMDDR,5
CEPDR,SMDVL,5
CEPDR,SMDVR,5
CEPDR,URBL,6
CEPDR,URBR,6
CEPDR,VA1,5
CEPDR,VA1,7
CEPDR,VA10,5
CEPDR,VA10,7
CEPDR,VA11,5
CEPDR,VA11,7
CEPDR,VA12,5
CEPDR,VA12,6
CEPDR,VA12,7
CEPDR,VA2,5
CEPDR,VA2,7
CEPDR,VA3,5
CEPDR,VA3,7
CEPDR,VA4,5
CEPDR,VA4,7
CEPDR,VA5,5
CEPDR,VA5,7
CEPDR,VA6,5
CEPDR,VA6,7
CEPDR,VA7,5
CEPDR,VA7,7
CEPDR,VA8,5
CEPDR,VA8,7
CEPDR,VA9,5
CEPDR,VA9,7
CEPDR,VB1,5
CEPDR,VB1,6
CEPDR,VB1,7
CEPDR,VB10,5
CEPDR,VB10,6
CEPDR,VB10,7
CEPDR,VB11,5
CEPDR,VB11,6
CEPDR,VB11,7
CEPDR,VB2,5
CEPDR,VB2,6
CEPDR,VB2,7
CEPDR,VB3,5
CEPDR,VB3,6
CEPDR,VB3,7
CEPDR,VB4,5
CEPDR,VB4,6
CEPDR,VB4,7
CEPDR,VB5,5
CEPDR,VB5,6
CEPDR,VB5,7
CEPDR,VB6,5
CEPDR,VB6,6
CEPDR,VB6,7
CEPDR,VB7,5
CEPDR,VB7,6
CEPDR,VB7,7
CEPDR,VB8,5
CEPDR,VB8,6
CEPDR,VB8,7
CEPDR,VB9,5
CEPDR,VB9,6
CEPDR,VB9,7
CEPDR,VD1,7
CEPDR,VD10,7
CEPDR,VD11,7
CEPDR,VD12,7
CEPDR,VD13,7
CEPDR,VD2,7
CEPDR,VD3,7
CEPDR,VD4,7
CEPDR,VD5,7
CEPDR,VD6,7
CEPDR,VD7,7
CEPDR,VD8,7
CEPDR,VD9,7
CEPVL,ADAL,5
CEPVL,ADAR,5
CEPVL,ADFL,6
CEPVL,ADFL,7
CEPVL,ADFR,6
CEPVL,ADFR,7
CEPVL,AIAL,5
CEPVL,AIAR,5
CEPVL,AIBL,5
CEPVL,AIBR,5
CEPVL,AIZL,5
CEPVL,AIZR,5
CEPVL,ALA,7
CEPVL,ALML,5
CEPVL,ALML,8
CEPVL,ALMR,5
CEPVL,ALMR,8
CEPVL,AS1,7
CEPVL,AS10,7
CEPVL,AS11,7
CEPVL,AS2,7
CEPVL,AS3,7
CEPVL,AS4,7
CEPVL,AS5,7
CEPVL,AS6,7
CEPVL,AS7,7
CEPVL,AS8,7
CEPVL,AS9,7
CEPVL,ASHL,6
CEPVL,ASHL,7
CEPVL,ASHR,6
CEPVL,ASHR,7
CEPVL,ASKL,6
CEPVL,ASKL,7
CEPVL,ASKR,6
CEPVL,ASKR,7
CEPVL,AVAL,5
CEPVL,AVAL,6
CEPVL,AVAL,7
CEPVL,AVAR,5
CEPVL,AVAR,6
CEPVL,AVAR,7
CEPVL,AVBL,5
CEPVL,AVBL,7
CEPVL,AVBL,8
CEPVL,AVBR,5
CEPVL,AVBR,7
CEPVL,AVBR,8
CEPVL,AVDL,7
CEPVL,AVDR,7
CEPVL,AVEL,5
CEPVL,AVEL,7
CEPVL,AVER,5
CEPVL,AVER,7
CEPVL,AVFL,7
CEPVL,AVFR,7
CEPVL,AVHL,6
CEPVL,AVHR,6
CEPVL,AVKL,6
CEPVL,AVKL,7
CEPVL,AVKL,8
CEPVL,AVKR,6
CEPVL,AVKR,7
CEPVL,AVKR,8
CEPVL,AVM,5
CEPVL,BDUL,5
CEPVL,BDUR,5
CEPVL,CEPDL,7
CEPVL,CEPDR,7
CEPVL,CEPVL,7
CEPVL,CEPVR,7
CEPVL,DA1,5
CEPVL,DA1,7
CEPVL,DA2,5
CEPVL,DA2,7
CEPVL,DA3,5
CEPVL,DA3,7
CEPVL,DA4,5
CEPVL,DA4,7
CEPVL,DA5,5
CEPVL,DA5,7
CEPVL,DA6,5
CEPVL,DA6,7
CEPVL,DA7,5
CEPVL,DA7,7
CEPVL,DA8,5
CEPVL,DA8,7
CEPVL,DA9,5
CEPVL,DA9,6
CEPVL,DA9,7
CEPVL,DB1,5
CEPVL,DB1,6
CEPVL,DB1,7
CEPVL,DB2,5
CEPVL,DB2,6
CEPVL,DB2,7
CEPVL,DB3,5
CEPVL,DB3,6
CEPVL,DB3,7
CEPVL,DB4,5
CEPVL,DB4,6
CEPVL,DB4,7
CEPVL,DB5,5
CEPVL,DB5,6
CEPVL,DB5,7
CEPVL,DB6,5
CEPVL,DB6,6
CEPVL,DB6,7
CEPVL,DB7,5
CEPVL,DB7,6
CEPVL,DB7,7
CEPVL,DD1,7
CEPVL,DD2,7
CEPVL,DD3,7
CEPVL,DD4,7
CEPVL,DD5,7
CEPVL,DD6,7
CEPVL,DVB,7
CEPVL,FLPL,5
CEPVL,FLPR,5
CEPVL,I1L,5
CEPVL,I1R,5
CEPVL,I2L,8
CEPVL,I2R,8
CEPVL,I3,8
CEPVL,I5,5
CEPVL,IL1DL,7
CEPVL,IL1DR,7
CEPVL,IL1L,7
CEPVL,IL1R,7
CEPVL,IL1VL,7
CEPVL,IL1VR,7
CEPVL,M1,8
CEPVL,OLLL,8
CEPVL,OLLR,8
CEPVL,OLQDL,6
CEPVL,OLQDR,6
CEPVL,OLQVL,6
CEPVL,OLQVR,6
CEPVL,PDB,5
CEPVL,PDB,6
CEPVL,PDEL,6
CEPVL,PDER,6
CEPVL,PHAL,7
CEPVL,PHAR,7
CEPVL,PLML,5
CEPVL,PLML,8
CEPVL,PLMR,5
CEPVL,PLMR,8
CEPVL,PVDL,5
CEPVL,PVDL,7
CEPVL,PVDR,5
CEPVL,PVDR,7
CEPVL,PVM,6
CEPVL,PVM,7
CEPVL,PVM,8
CEPVL,PVNL,5
CEPVL,PVNL,7
CEPVL,PVNR,5
CEPVL,PVNR,7
CEPVL,PVR,5
CEPVL,PVWL,5
CEPVL,PVWR,5
CEPVL,RIAL,6
CEPVL,RIAR,6
CEPVL,RICL,7
CEPVL,RICR,7
CEPVL,RID,5
CEPVL,RIGL,5
CEPVL,RIGL,6
CEPVL,RIGL,7
CEPVL,RIGR,5
CEPVL,RIGR,6
CEPVL,RIGR,7
CEPVL,RIML,5
CEPVL,RIML,6
CEPVL,RIMR,5
CEPVL,RIMR,6
CEPVL,RIPL,5
CEPVL,RIPR,5
CEPVL,RIS,5
CEPVL,RIS,7
CEPVL,RIVL,5
CEPVL,RIVR,5
CEPVL,RMFL,5
CEPVL,RMFL,6
CEPVL,RMFR,5
CEPVL,RMFR,6
CEPVL,RMHL,8
CEPVL,RMHR,8
CEPVL,SABD,7
CEPVL,SABVL,7
CEPVL,SABVR,7
CEPVL,SIADL,6
CEPVL,SIADL,7
CEPVL,SIADR,6
CEPVL,SIADR,7
CEPVL,SIAVL,6
CEPVL,SIAVL,7
CEPVL,SIAVR,6
CEPVL,SIAVR,7
CEPVL,SMDDL,5
CEPVL,SMDDR,5
CEPVL,SMDVL,5
CEPVL,SMDVR,5
CEPVL,URBL,6
CEPVL,URBR,6
CEPVL,VA1,5
CEPVL,VA1,7
CEPVL,VA10,5
CEPVL,VA10,7
CEPVL,VA11,5
CEPVL,VA11,7
CEPVL,VA12,5
CEPVL,VA12,6
CEPVL,VA12,7
CEPVL,VA2,5
CEPVL,VA2,7
CEPVL,VA3,5
CEPVL,VA3,7
CEPVL,VA4,5
CEPVL,VA4,7
CEPVL,VA5,5
CEPVL,VA5,7
CEPVL,VA6,5
CEPVL,VA6,7
CEPVL,VA7,5
CEPVL,VA7,7
CEPVL,VA8,5
CEPVL,VA8,7
CEPVL,VA9,5
CEPVL,VA9,7
CEPVL,VB1,5
CEPVL,VB1,6
CEPVL,VB1,7
CEPVL,VB10,5
CEPVL,VB10,6
CEPVL,VB10,7
CEPVL,VB11,5
CEPVL,VB11,6
CEPVL,VB11,7
CEPVL,VB2,5
CEPVL,VB2,6
CEPVL,VB2,7
CEPVL,VB3,5
